Project_ID,Final_Cost_Overrun_Pct,Final_Schedule_Delay_Days,Cost_Overrun_Flag,Schedule_Delay_Flag,Combined_Overrun_Flag,Final_CPI,Final_SPI,Final_Status,Actual_End_Date,Final_EAC
PRJ3-01191,0.0278,-8,0,0,0,0.9729,1.0109,Complete,2023-07-24,80961500
PRJ3-01193,0.0912,-7,0,0,0,0.9164,1.0077,Complete,2026-06-11,173021000
PRJ3-01194,0.0705,27,0,0,0,0.9342,0.9691,Complete,2026-10-15,123202900
PRJ3-01195,0.0401,16,0,0,0,0.9614,0.9827,Complete,2024-02-03,39467500
PRJ3-01196,-0.0362,-20,0,0,0,1.0376,1.0267,Complete,2025-07-26,175368000
PRJ3-01197,-0.0624,2,0,0,0,1.0666,0.9963,Complete,2024-09-05,21099100
PRJ3-01198,0.0694,50,0,1,1,0.9351,0.9528,Complete,2026-09-26,198721100
PRJ3-01199,0.1098,29,1,0,1,0.901,0.9551,Complete,2025-11-21,54229800
PRJ3-01200,0.1198,-8,1,0,1,0.893,1.0095,Complete,2026-07-05,142521200
PRJ3-01201,0.085,24,0,0,0,0.9217,0.9749,Complete,2024-12-15,269045800
PRJ3-01202,0.1101,-25,1,0,1,0.9008,1.021,Complete,2025-01-01,184833600
PRJ3-01203,0.0823,62,0,1,1,0.924,0.9486,Complete,2023-12-24,140528400
PRJ3-01204,0.0272,2,0,0,0,0.9735,0.9971,Complete,2026-04-17,191755800
PRJ3-01205,-0.0163,31,0,1,1,1.0166,0.9588,Complete,2021-10-28,420833400
PRJ3-01206,0.0992,8,0,0,0,0.9098,0.9933,Complete,2027-04-15,670508800
PRJ3-01207,-0.043,-13,0,0,0,1.0449,1.0172,Complete,2021-10-21,50999200
PRJ3-01208,-0.0044,-2,0,0,0,1.0044,1.0021,Complete,2023-02-26,143083800
PRJ3-01209,0.0202,-6,0,0,0,0.9802,1.0067,Complete,2020-12-11,507127100
PRJ3-01210,0.0329,15,0,0,0,0.9681,0.9878,Complete,2026-02-02,238325500
PRJ3-01211,0.0748,36,0,1,1,0.9304,0.9454,Complete,2026-09-03,32314500
PRJ3-01212,0.0917,-4,0,0,0,0.916,1.0032,Complete,2026-10-13,139505200
PRJ3-01213,0.0144,28,0,0,0,0.9858,0.974,Complete,2022-07-01,126012000
PRJ3-01214,0.1771,0,1,0,1,0.8496,1.0,Complete,2023-06-21,38355900
PRJ3-01215,0.0878,14,0,0,0,0.9193,0.9882,Complete,2027-05-22,259908100
PRJ3-01216,0.0581,-24,0,0,0,0.9451,1.0324,Complete,2021-04-12,47313000
PRJ3-01217,0.0108,-25,0,0,0,0.9894,1.0273,Complete,2023-11-26,196451400
PRJ3-01218,0.059,63,0,1,1,0.9442,0.9411,Complete,2020-08-19,333606800
PRJ3-01219,0.1115,42,1,1,1,0.8997,0.9506,Complete,2026-02-15,175578500
PRJ3-01220,0.1009,28,1,0,1,0.9083,0.9728,Complete,2025-05-03,81801900
PRJ3-01221,0.1579,42,1,1,1,0.8636,0.9657,Complete,2026-04-19,87893200
PRJ3-01222,0.0097,-13,0,0,0,0.9904,1.0142,Complete,2021-07-11,176375100
PRJ3-01223,0.0093,1,0,0,0,0.9908,0.9989,Complete,2020-12-13,151821100
PRJ3-01224,0.0478,0,0,0,0,0.9544,1.0,Complete,2026-03-25,48770800
PRJ3-01225,0.0214,30,0,1,1,0.979,0.9784,Complete,2028-03-05,86251500
PRJ3-01226,0.1366,34,1,1,1,0.8798,0.9683,Complete,2023-05-22,102467700
PRJ3-01227,0.0265,-25,0,0,0,0.9742,1.0347,Complete,2021-05-23,42289600
PRJ3-01228,-0.042,-20,0,0,0,1.0439,1.0424,Complete,2026-03-27,94872900
PRJ3-01229,0.0713,16,0,0,0,0.9334,0.976,Complete,2023-12-09,127914500
PRJ3-01230,0.0593,4,0,0,0,0.944,0.9937,Complete,2023-04-17,84885800
PRJ3-01231,-0.001,28,0,0,0,1.001,0.9621,Complete,2025-11-26,36464700
PRJ3-01232,0.1498,13,1,0,1,0.8697,0.9883,Complete,2027-05-01,105874900
PRJ3-01233,0.1277,9,1,0,1,0.8868,0.9894,Complete,2025-04-07,57546000
PRJ3-01234,0.0373,24,0,0,0,0.9641,0.9647,Complete,2020-10-22,63657600
PRJ3-01235,0.0634,4,0,0,0,0.9404,0.9959,Complete,2025-10-21,52867000
PRJ3-01236,0.2779,51,1,1,1,0.7825,0.9535,Complete,2022-03-26,229838000
PRJ3-01237,0.0433,32,0,1,1,0.9585,0.9767,Complete,2022-06-28,97502500
PRJ3-01238,0.0025,-24,0,0,0,0.9975,1.0366,Complete,2022-04-27,66660600
PRJ3-01239,0.0479,21,0,0,0,0.9543,0.9801,Complete,2025-11-29,204651900
PRJ3-01240,0.1057,44,1,1,1,0.9044,0.9617,Complete,2027-03-15,174056900
PRJ3-01241,0.0445,35,0,1,1,0.9574,0.9741,Complete,2026-01-20,217444600
PRJ3-01242,0.0218,-15,0,0,0,0.9787,1.0137,Complete,2026-10-23,92019200
PRJ3-01243,0.0475,11,0,0,0,0.9547,0.9805,Complete,2022-10-30,50034800
PRJ3-01244,0.0999,5,0,0,0,0.9092,0.9936,Complete,2021-02-14,55172700
PRJ3-01245,0.0974,55,0,1,1,0.9113,0.943,Complete,2023-01-13,177253300
PRJ3-01246,0.0475,36,0,1,1,0.9546,0.9577,Complete,2023-10-15,149371000
PRJ3-01247,0.0323,4,0,0,0,0.9687,0.9957,Complete,2026-05-19,175407000
PRJ3-01248,0.1835,18,1,0,1,0.8449,0.9685,Complete,2026-08-19,35407600
PRJ3-01249,0.0624,-11,0,0,0,0.9413,1.0137,Complete,2020-05-14,87842300
PRJ3-01250,0.1775,39,1,1,1,0.8492,0.9651,Complete,2025-10-25,78663300
PRJ3-01251,0.1374,24,1,0,1,0.8792,0.9805,Complete,2026-05-21,113670100
PRJ3-01252,0.136,21,1,0,1,0.8803,0.9761,Complete,2023-09-17,162474300
PRJ3-01253,0.0612,-24,0,0,0,0.9423,1.0332,Complete,2025-01-28,69809600
PRJ3-01254,0.0737,-3,0,0,0,0.9314,1.0034,Complete,2020-07-22,53934000
PRJ3-01255,0.0313,20,0,0,0,0.9697,0.9656,Complete,2024-06-25,34185300
PRJ3-01256,0.0067,19,0,0,0,0.9934,0.9811,Complete,2024-02-13,111111300
PRJ3-01257,0.111,44,1,1,1,0.9001,0.9632,Complete,2021-06-23,168757000
PRJ3-01258,-0.01,14,0,0,0,1.0101,0.9748,Complete,2024-10-24,77813000
PRJ3-01259,-0.0283,-25,0,0,0,1.0292,1.0455,Complete,2024-11-16,17305900
PRJ3-01260,-0.0098,-25,0,0,0,1.0099,1.0258,Complete,2021-07-31,37170000
PRJ3-01261,0.0301,1,0,0,0,0.9708,0.9987,Complete,2024-08-24,127409900
PRJ3-01262,0.1051,17,1,0,1,0.9049,0.9858,Complete,2027-04-06,121587600
PRJ3-01263,0.0929,41,0,1,1,0.915,0.9504,Complete,2026-01-19,131950800
PRJ3-01264,0.0062,-25,0,0,0,0.9938,1.0243,Complete,2023-11-28,261309600
PRJ3-01265,0.0553,-9,0,0,0,0.9476,1.009,Complete,2025-04-27,161851600
PRJ3-01266,0.0072,59,0,1,1,0.9928,0.9457,Complete,2026-09-15,295164800
PRJ3-01267,0.1397,26,1,0,1,0.8775,0.9687,Complete,2026-12-16,126720800
PRJ3-01268,0.1989,-7,1,0,1,0.8341,1.0082,Complete,2026-09-12,100851400
PRJ3-01269,0.0387,7,0,0,0,0.9627,0.9937,Complete,2024-12-20,293395500
PRJ3-01270,0.1258,-1,1,0,1,0.8883,1.0014,Complete,2023-09-09,61342200
PRJ3-01271,0.0068,-17,0,0,0,0.9932,1.0383,Complete,2023-09-01,39586900
PRJ3-01272,0.0439,-16,0,0,0,0.958,1.0321,Complete,2021-06-05,142338700
PRJ3-01273,0.1233,-1,1,0,1,0.8902,1.001,Complete,2024-05-08,671439500
PRJ3-01274,0.0567,-15,0,0,0,0.9464,1.035,Complete,2025-09-11,17403700
PRJ3-01275,0.0813,11,0,0,0,0.9248,0.9919,Complete,2027-01-08,585379300
PRJ3-01276,0.0717,-25,0,0,0,0.9331,1.0233,Complete,2023-04-17,331073000
PRJ3-01277,0.096,27,0,0,0,0.9124,0.9746,Complete,2022-01-31,69462900
PRJ3-01278,0.0693,-2,0,0,0,0.9352,1.0022,Complete,2020-07-30,94844700
PRJ3-01279,0.0377,16,0,0,0,0.9637,0.9778,Complete,2024-05-28,106246300
PRJ3-01280,0.0525,-25,0,0,0,0.9501,1.0654,Complete,2025-11-20,46397800
PRJ3-01281,0.1478,15,1,0,1,0.8713,0.9818,Complete,2026-05-18,265357000
PRJ3-01282,0.0686,52,0,1,1,0.9358,0.9365,Complete,2026-07-30,48719300
PRJ3-01283,-0.0203,19,0,0,0,1.0207,0.9672,Complete,2025-06-20,164121700
PRJ3-01284,0.0469,35,0,1,1,0.9552,0.9662,Complete,2022-04-02,154387100
PRJ3-01285,0.1783,14,1,0,1,0.8487,0.984,Complete,2024-03-16,80815500
PRJ3-01286,0.0812,17,0,0,0,0.9249,0.9649,Complete,2024-01-06,116604800
PRJ3-01287,-0.0088,-3,0,0,0,1.0089,1.0064,Complete,2026-09-02,44127600
PRJ3-01288,-0.0584,3,0,0,0,1.062,0.9971,Complete,2025-12-23,99840500
PRJ3-01289,-0.006,-12,0,0,0,1.006,1.0205,Complete,2019-11-05,40575800
PRJ3-01290,0.067,56,0,1,1,0.9372,0.9623,Complete,2022-10-17,879216600
PRJ3-01291,0.1504,-9,1,0,1,0.8693,1.0072,Complete,2024-05-03,439353900
PRJ3-01292,0.081,16,0,0,0,0.925,0.9764,Complete,2020-09-14,202490200
PRJ3-01293,0.0961,0,0,0,0,0.9123,1.0,Complete,2022-08-02,330475200
PRJ3-01295,0.0982,11,0,0,0,0.9106,0.9631,Complete,2023-11-04,70851800
PRJ3-01296,0.1854,29,1,0,1,0.8436,0.9732,Complete,2025-07-05,217461600
PRJ3-01297,0.0673,-15,0,0,0,0.9369,1.0145,Complete,2023-02-05,365205100
PRJ3-01298,0.0335,-4,0,0,0,0.9676,1.0028,Complete,2023-02-13,137015700
PRJ3-01299,0.0914,36,0,1,1,0.9163,0.9434,Complete,2023-05-23,112541200
PRJ3-01300,0.1507,40,1,1,1,0.8691,0.9406,Complete,2024-12-18,17317500
PRJ3-01301,0.0691,1,0,0,0,0.9353,0.999,Complete,2020-11-18,239912400
PRJ3-01302,0.0906,18,0,0,0,0.9169,0.9842,Complete,2027-08-23,244236000
PRJ3-01303,0.0636,18,0,0,0,0.9402,0.9802,Complete,2026-11-30,100670200
PRJ3-01304,0.1023,2,1,0,1,0.9072,0.9986,Complete,2025-02-23,291935400
PRJ3-01305,0.1213,6,1,0,1,0.8918,0.987,Complete,2026-05-20,42365100
PRJ3-01306,0.0285,6,0,0,0,0.9723,0.9876,Complete,2025-08-06,248048800
PRJ3-01307,0.0819,42,0,1,1,0.9243,0.9639,Complete,2025-06-20,123363800
PRJ3-01308,0.1029,0,1,0,1,0.9067,1.0,Complete,2024-01-28,54156700
PRJ3-01309,0.0311,15,0,0,0,0.9698,0.9839,Complete,2024-02-05,126161200
PRJ3-01310,0.1044,43,1,1,1,0.9054,0.8835,Complete,2023-07-26,114042900
PRJ3-01311,0.0436,27,0,0,0,0.9583,0.9752,Complete,2022-10-27,157611300
PRJ3-01312,0.082,-25,0,0,0,0.9242,1.0355,Complete,2024-12-13,156564500
PRJ3-01313,0.1369,45,1,1,1,0.8796,0.9442,Complete,2026-07-24,201965900
PRJ3-01314,0.0242,-9,0,0,0,0.9763,1.0166,Complete,2021-03-15,41093600
PRJ3-01315,-0.0017,-20,0,0,0,1.0018,1.028,Complete,2027-01-04,32566800
PRJ3-01316,0.0187,12,0,0,0,0.9816,0.9894,Complete,2021-08-12,223906900
PRJ3-01317,0.0573,19,0,0,0,0.9458,0.957,Complete,2024-05-16,40494200
PRJ3-01318,0.0219,9,0,0,0,0.9785,0.979,Complete,2023-06-20,80004000
PRJ3-01319,0.0519,42,0,1,1,0.9507,0.9311,Complete,2024-01-24,32623300
PRJ3-01320,0.1255,0,1,0,1,0.8885,1.0,Complete,2020-12-14,46119400
PRJ3-01321,0.0187,-1,0,0,0,0.9816,1.0009,Complete,2026-11-25,206587300
PRJ3-01322,0.0987,21,0,0,0,0.9102,0.9708,Complete,2024-01-23,49786400
PRJ3-01323,0.0762,-17,0,0,0,0.9292,1.0192,Complete,2026-03-23,105963000
PRJ3-01324,0.1164,11,1,0,1,0.8957,0.9849,Complete,2021-07-03,91095700
PRJ3-01325,0.072,-20,0,0,0,0.9328,1.029,Complete,2022-11-10,49507700
PRJ3-01326,0.0359,-16,0,0,0,0.9653,1.0242,Complete,2026-10-23,73233400
PRJ3-01327,0.1509,38,1,1,1,0.8689,0.9657,Complete,2027-04-02,341680300
PRJ3-01328,0.177,28,1,0,1,0.8496,0.9488,Complete,2024-11-01,114437400
PRJ3-01329,0.0209,-12,0,0,0,0.9796,1.0096,Complete,2027-01-14,216597200
PRJ3-01330,0.0468,29,0,0,0,0.9553,0.9752,Complete,2025-06-03,261161400
PRJ3-01331,0.0979,13,0,0,0,0.9109,0.9874,Complete,2023-07-17,168330800
PRJ3-01332,0.089,0,0,0,0,0.9183,1.0,Complete,2020-07-17,95970100
PRJ3-01333,0.1328,40,1,1,1,0.8828,0.9668,Complete,2026-10-12,274298900
PRJ3-01335,0.0626,3,0,0,0,0.9411,0.9958,Complete,2021-11-28,89576300
PRJ3-01336,0.0068,6,0,0,0,0.9933,0.9933,Complete,2025-10-09,33569700
PRJ3-01337,0.1062,87,1,1,1,0.904,0.854,Complete,2024-12-08,93837000
PRJ3-01338,0.0153,0,0,0,0,0.9849,1.0,Complete,2025-01-26,49928200
PRJ3-01339,0.0486,-25,0,0,0,0.9536,1.0209,Complete,2025-05-14,145215100
PRJ3-01340,0.0014,37,0,1,1,0.9986,0.9457,Complete,2025-12-24,81555200
PRJ3-01341,0.0994,-21,0,0,0,0.9096,1.022,Complete,2023-08-25,197531800
PRJ3-01342,-0.0233,-19,0,0,0,1.0238,1.0194,Complete,2022-05-12,535316500
PRJ3-01343,0.0818,21,0,0,0,0.9244,0.9819,Complete,2025-08-03,312596100
PRJ3-01344,0.2167,56,1,1,1,0.8219,0.9568,Complete,2021-04-19,120551900
PRJ3-01345,0.1197,7,1,0,1,0.8931,0.9919,Complete,2021-06-01,69903400
PRJ3-01346,0.1592,57,1,1,1,0.8627,0.9513,Complete,2025-04-20,392779300
PRJ3-01347,0.0291,-25,0,0,0,0.9717,1.0257,Complete,2023-08-13,391068100
PRJ3-01348,0.1198,-25,1,0,1,0.893,1.0239,Complete,2021-12-25,157595800
PRJ3-01349,0.158,5,1,0,1,0.8635,0.996,Complete,2021-02-09,279679900
PRJ3-01350,-0.0273,43,0,1,1,1.0281,0.9563,Complete,2023-09-26,22183100
PRJ3-01351,0.0483,17,0,0,0,0.9539,0.9835,Complete,2024-09-08,306351300
PRJ3-01352,0.06,7,0,0,0,0.9434,0.9939,Complete,2024-11-21,129036700
PRJ3-01353,-0.0056,0,0,0,0,1.0056,1.0,Complete,2024-12-02,73676900
PRJ3-01354,0.1234,29,1,0,1,0.8902,0.9338,Complete,2023-12-17,28816600
PRJ3-01355,0.0283,-9,0,0,0,0.9725,1.0084,Complete,2023-03-17,150848300
PRJ3-01357,0.0982,46,0,1,1,0.9106,0.955,Complete,2025-02-25,42550200
PRJ3-01358,0.089,-5,0,0,0,0.9183,1.0064,Complete,2023-11-20,116309200
PRJ3-01359,0.0579,-25,0,0,0,0.9453,1.0268,Complete,2025-03-03,63410600
PRJ3-01360,0.0022,-25,0,0,0,0.9978,1.0401,Complete,2022-02-26,119967600
PRJ3-01361,-0.0155,-21,0,0,0,1.0157,1.0282,Complete,2022-08-24,57042100
PRJ3-01362,0.0385,22,0,0,0,0.963,0.9796,Complete,2022-12-08,204573500
PRJ3-01363,0.1485,60,1,1,1,0.8707,0.9433,Complete,2026-09-15,222853300
PRJ3-01364,0.1169,44,1,1,1,0.8954,0.9689,Complete,2023-04-24,370444700
PRJ3-01365,0.092,54,0,1,1,0.9158,0.9232,Complete,2023-07-11,52672200
PRJ3-01366,-0.0656,-25,0,0,0,1.0702,1.0543,Complete,2026-07-12,32673500
PRJ3-01367,0.0833,4,0,0,0,0.9231,0.9954,Complete,2026-05-18,98114500
PRJ3-01368,0.1125,4,1,0,1,0.8988,0.9955,Complete,2020-06-25,225654800
PRJ3-01369,0.0379,-12,0,0,0,0.9635,1.0161,Complete,2024-06-04,30317000
PRJ3-01370,0.0077,-13,0,0,0,0.9924,1.0186,Complete,2024-11-09,33883800
PRJ3-01371,0.2043,20,1,0,1,0.8303,0.9838,Complete,2026-04-13,208752700
PRJ3-01372,-0.0356,28,0,0,0,1.0369,0.9411,Complete,2026-03-14,19526500
PRJ3-01373,0.0498,-18,0,0,0,0.9525,1.015,Complete,2024-07-23,133331800
PRJ3-01374,0.0965,35,0,1,1,0.912,0.9676,Complete,2020-10-31,143135000
PRJ3-01375,0.0654,33,0,1,1,0.9386,0.9704,Complete,2022-04-05,391439000
PRJ3-01376,-0.004,48,0,1,1,1.004,0.9669,Complete,2021-10-27,139623700
PRJ3-01377,0.1721,48,1,1,1,0.8532,0.9575,Complete,2022-10-28,151011400
PRJ3-01378,0.0979,35,0,1,1,0.9108,0.9587,Complete,2027-03-29,339770600
PRJ3-01379,0.1291,-14,1,0,1,0.8856,1.0249,Complete,2026-01-18,72797300
PRJ3-01380,0.137,-21,1,0,1,0.8795,1.0247,Complete,2023-03-03,140071100
PRJ3-01381,0.0077,60,0,1,1,0.9924,0.8909,Complete,2023-01-25,63703000
PRJ3-01382,0.0936,-22,0,0,0,0.9144,1.0277,Complete,2021-05-17,149761200
PRJ3-01383,0.1842,50,1,1,1,0.8445,0.9646,Complete,2023-08-14,371877300
PRJ3-01384,0.0032,2,0,0,0,0.9968,0.9974,Complete,2025-08-28,293986600
PRJ3-01385,0.0742,22,0,0,0,0.9309,0.9706,Complete,2022-04-07,208302400
PRJ3-01386,0.0607,22,0,0,0,0.9428,0.9491,Complete,2023-04-02,47609100
PRJ3-01387,-0.0124,-8,0,0,0,1.0126,1.0095,Complete,2026-10-26,173851100
PRJ3-01388,0.1626,11,1,0,1,0.8602,0.9847,Complete,2024-02-03,203870100
PRJ3-01389,-0.051,17,0,0,0,1.0538,0.9706,Complete,2024-03-10,184800300
PRJ3-01390,0.0236,-25,0,0,0,0.977,1.0515,Complete,2026-06-24,62266000
PRJ3-01391,0.0117,49,0,1,1,0.9884,0.9213,Complete,2020-03-08,24195100
PRJ3-01392,-0.032,-20,0,0,0,1.033,1.0545,Complete,2025-04-25,32918900
PRJ3-01393,0.0534,14,0,0,0,0.9493,0.9771,Complete,2020-09-16,54632700
PRJ3-01394,0.1279,-2,1,0,1,0.8866,1.0019,Complete,2023-05-31,197888900
PRJ3-01395,0.0351,-11,0,0,0,0.9661,1.0105,Complete,2021-11-18,135422600
PRJ3-01397,-0.0015,13,0,0,0,1.0015,0.9882,Complete,2026-02-25,46564300
PRJ3-01398,0.0614,17,0,0,0,0.9421,0.9796,Complete,2023-08-01,140464300
PRJ3-01399,0.1004,10,1,0,1,0.9088,0.9849,Complete,2023-09-29,57914300
PRJ3-01400,0.1615,12,1,0,1,0.8609,0.9757,Complete,2023-11-16,158526600
PRJ3-01401,0.1621,62,1,1,1,0.8605,0.9501,Complete,2025-12-17,122813200
PRJ3-01402,-0.0279,62,0,1,1,1.0287,0.9318,Complete,2023-09-08,184060600
PRJ3-01403,0.1038,-25,1,0,1,0.9059,1.018,Complete,2026-03-09,358107900
PRJ3-01404,0.0714,16,0,0,0,0.9333,0.965,Complete,2019-12-05,42211100
PRJ3-01405,0.1084,12,1,0,1,0.9022,0.9804,Complete,2026-01-20,165578700
PRJ3-01406,0.022,14,0,0,0,0.9785,0.9856,Complete,2025-02-12,75140300
PRJ3-01407,0.1195,44,1,1,1,0.8933,0.9431,Complete,2020-11-26,126962600
PRJ3-01408,-0.0199,14,0,0,0,1.0203,0.9893,Complete,2023-08-04,103084500
PRJ3-01409,0.0482,-25,0,0,0,0.954,1.0419,Complete,2025-09-23,72718600
PRJ3-01410,0.1457,18,1,0,1,0.8728,0.963,Complete,2020-12-11,30278900
PRJ3-01411,0.1156,15,1,0,1,0.8963,0.9868,Complete,2025-12-31,193254600
PRJ3-01412,0.0794,17,0,0,0,0.9265,0.9802,Complete,2021-04-24,171890300
PRJ3-01413,-0.0002,-16,0,0,0,1.0002,1.0441,Complete,2026-04-03,86701500
PRJ3-01414,0.0276,8,0,0,0,0.9732,0.9938,Complete,2025-04-22,333337600
PRJ3-01415,-0.0453,-10,0,0,0,1.0475,1.0153,Complete,2022-08-06,58918800
PRJ3-01416,0.0665,5,0,0,0,0.9377,0.9951,Complete,2027-02-14,187656800
PRJ3-01417,0.1096,-10,1,0,1,0.9012,1.0184,Complete,2022-10-29,50864000
PRJ3-01418,0.1585,70,1,1,1,0.8632,0.943,Complete,2026-12-20,140950300
PRJ3-01419,0.0046,-16,0,0,0,0.9954,1.0157,Complete,2022-09-25,245221500
PRJ3-01420,-0.0045,-17,0,0,0,1.0046,1.0204,Complete,2021-04-24,69768400
PRJ3-01421,0.0879,-3,0,0,0,0.9192,1.0028,Complete,2026-04-10,185751100
PRJ3-01422,0.1089,0,1,0,1,0.9018,1.0,Complete,2026-02-01,41845700
PRJ3-01423,0.0709,-17,0,0,0,0.9338,1.0151,Complete,2023-05-09,237058100
PRJ3-01424,0.0867,8,0,0,0,0.9203,0.9938,Complete,2023-06-10,181999100
PRJ3-01425,0.0789,-25,0,0,0,0.9269,1.045,Complete,2024-07-30,103241000
PRJ3-01426,0.0069,-3,0,0,0,0.9931,1.003,Complete,2023-03-21,92822500
PRJ3-01427,0.0325,21,0,0,0,0.9686,0.9827,Complete,2023-06-23,98532900
PRJ3-01428,0.063,27,0,0,0,0.9407,0.9724,Complete,2023-10-21,178353300
PRJ3-01429,-0.0046,-7,0,0,0,1.0047,1.0079,Complete,2025-08-13,298744000
PRJ3-01430,0.0012,-13,0,0,0,0.9988,1.0172,Complete,2022-11-05,81676100
PRJ3-01431,0.0679,33,0,1,1,0.9364,0.9567,Complete,2023-11-27,25365000
PRJ3-01432,0.1597,27,1,0,1,0.8623,0.9601,Complete,2021-04-29,188413500
PRJ3-01433,0.1357,2,1,0,1,0.8805,0.9983,Complete,2027-05-17,212983900
PRJ3-01434,0.1157,-25,1,0,1,0.8963,1.026,Complete,2022-12-26,232784100
PRJ3-01435,0.0813,16,0,0,0,0.9248,0.9883,Complete,2024-07-14,226805400
PRJ3-01436,-0.0627,-7,0,0,0,1.0669,1.0075,Complete,2025-01-16,187562800
PRJ3-01437,0.0589,-3,0,0,0,0.9443,1.0044,Complete,2022-07-14,131012200
PRJ3-01438,0.1734,10,1,0,1,0.8522,0.99,Complete,2021-05-09,214993300
PRJ3-01439,0.0178,3,0,0,0,0.9825,0.9971,Complete,2023-10-07,124550400
PRJ3-01440,0.1355,8,1,0,1,0.8806,0.9887,Complete,2023-05-14,91016800
PRJ3-01441,0.0402,37,0,1,1,0.9613,0.9686,Complete,2024-05-20,255578700
PRJ3-01442,0.0164,-25,0,0,0,0.9839,1.0259,Complete,2025-11-25,190058700
PRJ3-01443,0.0319,-25,0,0,0,0.9691,1.0318,Complete,2022-02-19,156081000
PRJ3-01444,0.0778,26,0,0,0,0.9279,0.9764,Complete,2020-07-07,69066700
PRJ3-01445,0.0392,37,0,1,1,0.9623,0.9767,Complete,2025-01-26,233980700
PRJ3-01446,0.0821,-2,0,0,0,0.9242,1.0051,Complete,2020-03-06,55800900
PRJ3-01447,0.0025,-3,0,0,0,0.9975,1.0034,Complete,2025-09-13,90272500
PRJ3-01448,0.1443,-1,1,0,1,0.8739,1.0016,Complete,2023-01-31,41681700
PRJ3-01450,0.0231,35,0,1,1,0.9774,0.9427,Complete,2020-11-04,96102300
PRJ3-01451,0.0639,4,0,0,0,0.94,0.992,Complete,2020-04-14,314692700
PRJ3-01452,0.1331,45,1,1,1,0.8825,0.9658,Complete,2021-09-26,86741500
PRJ3-01453,-0.0028,-24,0,0,0,1.0029,1.0311,Complete,2022-09-16,79299200
PRJ3-01454,0.0619,-25,0,0,0,0.9417,1.0569,Complete,2025-06-30,94226400
PRJ3-01455,0.0098,30,0,1,1,0.9903,0.954,Complete,2026-04-24,210175900
PRJ3-01456,-0.0181,-25,0,0,0,1.0184,1.027,Complete,2025-03-13,146307400
PRJ3-01457,0.1485,39,1,1,1,0.8707,0.9688,Complete,2023-11-18,290421900
PRJ3-01458,0.0873,-16,0,0,0,0.9197,1.0165,Complete,2024-01-28,227946100
PRJ3-01459,0.0899,37,0,1,1,0.9175,0.965,Complete,2021-12-08,348242500
PRJ3-01460,0.1964,12,1,0,1,0.8358,0.9868,Complete,2025-01-14,57945400
PRJ3-01461,0.066,37,0,1,1,0.9381,0.9461,Complete,2025-02-22,48529700
PRJ3-01462,0.2296,65,1,1,1,0.8133,0.9221,Complete,2020-05-24,63199200
PRJ3-01463,0.0069,-19,0,0,0,0.9931,1.028,Complete,2025-08-12,67341200
PRJ3-01464,0.1591,14,1,0,1,0.8628,0.9867,Complete,2023-03-08,222680700
PRJ3-01465,0.0499,-3,0,0,0,0.9525,1.0028,Complete,2024-02-01,172644900
PRJ3-01466,-0.0309,26,0,0,0,1.0319,0.9728,Complete,2022-07-22,59637400
PRJ3-01467,0.02,-25,0,0,0,0.9804,1.08,Complete,2021-04-23,48429900
PRJ3-01468,0.1754,54,1,1,1,0.8508,0.9371,Complete,2020-08-16,55180700
PRJ3-01469,-0.0015,-10,0,0,0,1.0015,1.0144,Complete,2025-11-30,221712500
PRJ3-01470,0.0212,-7,0,0,0,0.9792,1.0064,Complete,2021-12-07,178537400
PRJ3-01471,0.1464,4,1,0,1,0.8723,0.9936,Complete,2026-11-12,114398200
PRJ3-01472,0.0974,26,0,0,0,0.9112,0.9748,Complete,2027-04-02,120169000
PRJ3-01473,0.0046,2,0,0,0,0.9954,0.9981,Complete,2027-05-13,133561900
PRJ3-01474,0.0855,39,0,1,1,0.9213,0.9494,Complete,2025-05-04,128398100
PRJ3-01475,0.132,94,1,1,1,0.8834,0.8907,Complete,2025-04-23,125294500
PRJ3-01476,0.0656,27,0,0,0,0.9384,0.975,Complete,2023-10-21,85371600
PRJ3-01477,0.0867,39,0,1,1,0.9202,0.9554,Complete,2020-08-03,315345300
PRJ3-01478,0.1759,69,1,1,1,0.8504,0.9143,Complete,2020-10-20,115988600
PRJ3-01479,0.09,-15,0,0,0,0.9174,1.0175,Complete,2020-04-07,116885700
PRJ3-01480,0.0231,32,0,1,1,0.9774,0.9669,Complete,2022-09-04,115480600
PRJ3-01482,0.0601,15,0,0,0,0.9433,0.9803,Complete,2025-05-24,122309100
PRJ3-01483,0.0816,8,0,0,0,0.9246,0.994,Complete,2027-08-06,261242900
PRJ3-01484,0.0337,-23,0,0,0,0.9674,1.0251,Complete,2026-11-16,86935000
PRJ3-01485,-0.0085,-25,0,0,0,1.0086,1.03,Complete,2021-04-24,65428900
PRJ3-01486,0.0834,25,0,0,0,0.923,0.9645,Complete,2020-04-06,125312100
PRJ3-01487,0.1494,7,1,0,1,0.87,0.9827,Complete,2025-11-27,70010300
PRJ3-01488,0.1166,76,1,1,1,0.8956,0.875,Complete,2025-03-23,102764700
PRJ3-01489,0.1281,28,1,0,1,0.8865,0.962,Complete,2027-03-22,39187600
PRJ3-01490,0.1353,59,1,1,1,0.8808,0.9239,Complete,2023-10-19,145739700
PRJ3-01491,0.0833,12,0,0,0,0.9231,0.9814,Complete,2023-11-16,27803300
